GEOID,NAME,B19013_001,year
35148,ZCTA5 35148,38704,2013
35149,ZCTA5 35149,25475,2013
35150,ZCTA5 35150,32767,2013
35151,ZCTA5 35151,45122,2013
35160,ZCTA5 35160,32004,2013
35171,ZCTA5 35171,49141,2013
35172,ZCTA5 35172,40833,2013
35173,ZCTA5 35173,76698,2013
35175,ZCTA5 35175,49597,2013
35176,ZCTA5 35176,30069,2013
35178,ZCTA5 35178,51434,2013
35179,ZCTA5 35179,43252,2013
35180,ZCTA5 35180,52030,2013
35183,ZCTA5 35183,48295,2013
35184,ZCTA5 35184,41122,2013
35186,ZCTA5 35186,52097,2013
35187,ZCTA5 35187,40750,2013
35188,ZCTA5 35188,48942,2013
35203,ZCTA5 35203,18894,2013
35204,ZCTA5 35204,20894,2013
35205,ZCTA5 35205,32131,2013
35206,ZCTA5 35206,32001,2013
35207,ZCTA5 35207,23167,2013
35208,ZCTA5 35208,34720,2013
35209,ZCTA5 35209,45224,2013
35210,ZCTA5 35210,51546,2013
35211,ZCTA5 35211,25729,2013
35212,ZCTA5 35212,28010,2013
35213,ZCTA5 35213,94504,2013
35214,ZCTA5 35214,43263,2013
35215,ZCTA5 35215,41762,2013
35216,ZCTA5 35216,53846,2013
35217,ZCTA5 35217,27013,2013
35218,ZCTA5 35218,23415,2013
35221,ZCTA5 35221,25150,2013
35222,ZCTA5 35222,44214,2013
35223,ZCTA5 35223,120943,2013
35224,ZCTA5 35224,31408,2013
35226,ZCTA5 35226,83644,2013
35228,ZCTA5 35228,32013,2013
35229,ZCTA5 35229,NA,2013
35233,ZCTA5 35233,49423,2013
35234,ZCTA5 35234,21867,2013
35235,ZCTA5 35235,49336,2013
35242,ZCTA5 35242,83616,2013
35243,ZCTA5 35243,68700,2013
35244,ZCTA5 35244,82465,2013
35254,ZCTA5 35254,16563,2013
35401,ZCTA5 35401,23372,2013
35404,ZCTA5 35404,39024,2013
35405,ZCTA5 35405,46433,2013
35406,ZCTA5 35406,75081,2013
35441,ZCTA5 35441,30052,2013
35442,ZCTA5 35442,20648,2013
35443,ZCTA5 35443,18788,2013
35444,ZCTA5 35444,51083,2013
35446,ZCTA5 35446,37750,2013
35447,ZCTA5 35447,30821,2013
35452,ZCTA5 35452,54274,2013
35453,ZCTA5 35453,50338,2013
35456,ZCTA5 35456,41967,2013
35457,ZCTA5 35457,NA,2013
35458,ZCTA5 35458,55250,2013
35459,ZCTA5 35459,31667,2013
35460,ZCTA5 35460,23750,2013
35461,ZCTA5 35461,36343,2013
35462,ZCTA5 35462,28462,2013
35463,ZCTA5 35463,58750,2013
35464,ZCTA5 35464,18879,2013
35466,ZCTA5 35466,38256,2013
35469,ZCTA5 35469,24653,2013
35470,ZCTA5 35470,21150,2013
35473,ZCTA5 35473,53700,2013
35474,ZCTA5 35474,43432,2013
35475,ZCTA5 35475,69924,2013
35476,ZCTA5 35476,34057,2013
35477,ZCTA5 35477,11938,2013
35480,ZCTA5 35480,51923,2013
35481,ZCTA5 35481,28846,2013
35490,ZCTA5 35490,54284,2013
35501,ZCTA5 35501,38181,2013
35503,ZCTA5 35503,38493,2013
35504,ZCTA5 35504,40483,2013
35540,ZCTA5 35540,40086,2013
35541,ZCTA5 35541,44625,2013
35542,ZCTA5 35542,44759,2013
35543,ZCTA5 35543,25143,2013
35544,ZCTA5 35544,49188,2013
35545,ZCTA5 35545,29722,2013
35546,ZCTA5 35546,32623,2013
35548,ZCTA5 35548,32179,2013
35549,ZCTA5 35549,34963,2013
35550,ZCTA5 35550,34714,2013
35552,ZCTA5 35552,30806,2013
35553,ZCTA5 35553,33180,2013
35554,ZCTA5 35554,29135,2013
35555,ZCTA5 35555,34026,2013
35559,ZCTA5 35559,19063,2013
35563,ZCTA5 35563,42083,2013
35564,ZCTA5 35564,25957,2013
35565,ZCTA5 35565,26928,2013
35570,ZCTA5 35570,31910,2013
35571,ZCTA5 35571,26716,2013
35572,ZCTA5 35572,35540,2013
35574,ZCTA5 35574,33036,2013
35575,ZCTA5 35575,55074,2013
35576,ZCTA5 35576,33302,2013
35577,ZCTA5 35577,17000,2013
35578,ZCTA5 35578,30474,2013
35579,ZCTA5 35579,42974,2013
35580,ZCTA5 35580,38966,2013
35581,ZCTA5 35581,35889,2013
35582,ZCTA5 35582,34447,2013
35584,ZCTA5 35584,26522,2013
35585,ZCTA5 35585,49662,2013
35586,ZCTA5 35586,32373,2013
35587,ZCTA5 35587,42791,2013
35592,ZCTA5 35592,36374,2013
35593,ZCTA5 35593,48261,2013
35594,ZCTA5 35594,35200,2013
35601,ZCTA5 35601,35087,2013
35603,ZCTA5 35603,52382,2013
35610,ZCTA5 35610,37381,2013
35611,ZCTA5 35611,39507,2013
35613,ZCTA5 35613,70542,2013
35614,ZCTA5 35614,42619,2013
35615,ZCTA5 35615,NA,2013
35616,ZCTA5 35616,34519,2013
35618,ZCTA5 35618,27128,2013
35619,ZCTA5 35619,46696,2013
35620,ZCTA5 35620,43605,2013
35621,ZCTA5 35621,39360,2013
35622,ZCTA5 35622,40603,2013
35630,ZCTA5 35630,31100,2013
35633,ZCTA5 35633,45877,2013
35634,ZCTA5 35634,56162,2013
35640,ZCTA5 35640,50889,2013
35643,ZCTA5 35643,32267,2013
35645,ZCTA5 35645,55715,2013
35646,ZCTA5 35646,33545,2013
35647,ZCTA5 35647,39444,2013
35648,ZCTA5 35648,52951,2013
35649,ZCTA5 35649,165000,2013
35650,ZCTA5 35650,36534,2013
35651,ZCTA5 35651,45766,2013
35652,ZCTA5 35652,44880,2013
35653,ZCTA5 35653,34217,2013
35654,ZCTA5 35654,38032,2013
35660,ZCTA5 35660,34304,2013
35661,ZCTA5 35661,48865,2013
35670,ZCTA5 35670,44741,2013
35671,ZCTA5 35671,41038,2013
35672,ZCTA5 35672,42019,2013
35673,ZCTA5 35673,47339,2013
35674,ZCTA5 35674,37586,2013
35677,ZCTA5 35677,46146,2013
35739,ZCTA5 35739,42985,2013
35740,ZCTA5 35740,37538,2013
35741,ZCTA5 35741,92198,2013
35744,ZCTA5 35744,28656,2013
35745,ZCTA5 35745,31417,2013
35746,ZCTA5 35746,55549,2013
35747,ZCTA5 35747,52740,2013
35748,ZCTA5 35748,62787,2013
35749,ZCTA5 35749,83463,2013
35750,ZCTA5 35750,49826,2013
35751,ZCTA5 35751,34318,2013
35752,ZCTA5 35752,24670,2013
35754,ZCTA5 35754,51178,2013
35755,ZCTA5 35755,29844,2013
35756,ZCTA5 35756,77449,2013
35757,ZCTA5 35757,88578,2013
35758,ZCTA5 35758,90256,2013
35759,ZCTA5 35759,81044,2013
35760,ZCTA5 35760,41962,2013
35761,ZCTA5 35761,54856,2013
35763,ZCTA5 35763,101759,2013
35764,ZCTA5 35764,22813,2013
35765,ZCTA5 35765,39000,2013
35766,ZCTA5 35766,43333,2013
35768,ZCTA5 35768,36108,2013
35769,ZCTA5 35769,49583,2013
35771,ZCTA5 35771,30491,2013
35772,ZCTA5 35772,36967,2013
35773,ZCTA5 35773,51595,2013
35774,ZCTA5 35774,2499,2013
35775,ZCTA5 35775,28144,2013
35776,ZCTA5 35776,35833,2013
35801,ZCTA5 35801,59352,2013
35802,ZCTA5 35802,62784,2013
35803,ZCTA5 35803,71904,2013
35805,ZCTA5 35805,24873,2013
35806,ZCTA5 35806,69644,2013
35808,ZCTA5 35808,59286,2013
35810,ZCTA5 35810,36194,2013
35811,ZCTA5 35811,54949,2013
35816,ZCTA5 35816,25749,2013
35824,ZCTA5 35824,75313,2013
35896,ZCTA5 35896,NA,2013
35901,ZCTA5 35901,32213,2013
35903,ZCTA5 35903,34444,2013
35904,ZCTA5 35904,32741,2013
35905,ZCTA5 35905,46309,2013
35906,ZCTA5 35906,45111,2013
35907,ZCTA5 35907,70147,2013
35950,ZCTA5 35950,34274,2013
35951,ZCTA5 35951,37210,2013
35952,ZCTA5 35952,35650,2013
35953,ZCTA5 35953,46500,2013
35954,ZCTA5 35954,33533,2013
35956,ZCTA5 35956,46844,2013
35957,ZCTA5 35957,37546,2013
35958,ZCTA5 35958,50404,2013
35959,ZCTA5 35959,32975,2013
35960,ZCTA5 35960,37287,2013
35961,ZCTA5 35961,34583,2013
35962,ZCTA5 35962,36730,2013
35963,ZCTA5 35963,26850,2013
35966,ZCTA5 35966,40268,2013
35967,ZCTA5 35967,37527,2013
35968,ZCTA5 35968,32500,2013
35971,ZCTA5 35971,36477,2013
35972,ZCTA5 35972,40625,2013
35973,ZCTA5 35973,31346,2013
35974,ZCTA5 35974,38438,2013
35975,ZCTA5 35975,46902,2013
35976,ZCTA5 35976,42240,2013
35978,ZCTA5 35978,38054,2013
35979,ZCTA5 35979,33750,2013
35980,ZCTA5 35980,36144,2013
35981,ZCTA5 35981,35893,2013
35983,ZCTA5 35983,36488,2013
35984,ZCTA5 35984,37279,2013
35986,ZCTA5 35986,39882,2013
35987,ZCTA5 35987,46364,2013
35988,ZCTA5 35988,39303,2013
35989,ZCTA5 35989,34456,2013
35990,ZCTA5 35990,NA,2013
36003,ZCTA5 36003,34375,2013
36005,ZCTA5 36005,46923,2013
36006,ZCTA5 36006,43417,2013
36009,ZCTA5 36009,38864,2013
36010,ZCTA5 36010,29353,2013
36013,ZCTA5 36013,83750,2013
36016,ZCTA5 36016,29469,2013
36017,ZCTA5 36017,36100,2013
36020,ZCTA5 36020,47857,2013
36022,ZCTA5 36022,64167,2013
36024,ZCTA5 36024,50325,2013
36025,ZCTA5 36025,43750,2013
36026,ZCTA5 36026,65333,2013
36027,ZCTA5 36027,35891,2013
36028,ZCTA5 36028,34679,2013
36029,ZCTA5 36029,36176,2013
36030,ZCTA5 36030,32625,2013
36031,ZCTA5 36031,NA,2013
36032,ZCTA5 36032,28348,2013
36033,ZCTA5 36033,24954,2013
36034,ZCTA5 36034,36250,2013
36035,ZCTA5 36035,40161,2013
36036,ZCTA5 36036,43977,2013
36037,ZCTA5 36037,30256,2013
36038,ZCTA5 36038,73586,2013
36039,ZCTA5 36039,27313,2013
36040,ZCTA5 36040,16528,2013
36041,ZCTA5 36041,48250,2013
36042,ZCTA5 36042,31167,2013
36043,ZCTA5 36043,51000,2013
36046,ZCTA5 36046,46172,2013
36047,ZCTA5 36047,25286,2013
36048,ZCTA5 36048,22279,2013
36049,ZCTA5 36049,36761,2013
36051,ZCTA5 36051,38819,2013
36052,ZCTA5 36052,130286,2013
36053,ZCTA5 36053,24732,2013
36054,ZCTA5 36054,55593,2013
36064,ZCTA5 36064,90636,2013
36066,ZCTA5 36066,63828,2013
36067,ZCTA5 36067,51204,2013
36069,ZCTA5 36069,34435,2013
36071,ZCTA5 36071,44722,2013
36075,ZCTA5 36075,54519,2013
36078,ZCTA5 36078,45500,2013
36079,ZCTA5 36079,37886,2013
36080,ZCTA5 36080,45469,2013
36081,ZCTA5 36081,30657,2013
36082,ZCTA5 36082,NA,2013
36083,ZCTA5 36083,27249,2013
36088,ZCTA5 36088,28958,2013
36089,ZCTA5 36089,28627,2013
36091,ZCTA5 36091,45833,2013
36092,ZCTA5 36092,49012,2013
36093,ZCTA5 36093,78375,2013
36104,ZCTA5 36104,18043,2013
36105,ZCTA5 36105,34125,2013
36106,ZCTA5 36106,58185,2013
36107,ZCTA5 36107,30062,2013
36108,ZCTA5 36108,23925,2013
36109,ZCTA5 36109,50310,2013
36110,ZCTA5 36110,31281,2013
36111,ZCTA5 36111,53339,2013
36112,ZCTA5 36112,65278,2013
36113,ZCTA5 36113,76250,2013
36115,ZCTA5 36115,50417,2013
36116,ZCTA5 36116,42861,2013
36117,ZCTA5 36117,62260,2013
36201,ZCTA5 36201,22054,2013
36203,ZCTA5 36203,49490,2013
36205,ZCTA5 36205,36755,2013
36206,ZCTA5 36206,41020,2013
36207,ZCTA5 36207,44176,2013
36250,ZCTA5 36250,50316,2013
36251,ZCTA5 36251,29844,2013
36255,ZCTA5 36255,37216,2013
36256,ZCTA5 36256,35473,2013
36258,ZCTA5 36258,44643,2013
36260,ZCTA5 36260,43333,2013
36262,ZCTA5 36262,36295,2013
36263,ZCTA5 36263,39149,2013
36264,ZCTA5 36264,33399,2013
36265,ZCTA5 36265,39753,2013
36266,ZCTA5 36266,34207,2013
36267,ZCTA5 36267,NA,2013
36268,ZCTA5 36268,38821,2013
36269,ZCTA5 36269,35703,2013
36271,ZCTA5 36271,46861,2013
36272,ZCTA5 36272,37973,2013
36273,ZCTA5 36273,52500,2013
36274,ZCTA5 36274,33826,2013
36276,ZCTA5 36276,38819,2013
36277,ZCTA5 36277,43925,2013
36278,ZCTA5 36278,33967,2013
36279,ZCTA5 36279,50183,2013
36280,ZCTA5 36280,38333,2013
36301,ZCTA5 36301,37708,2013
36303,ZCTA5 36303,38694,2013
36305,ZCTA5 36305,62592,2013
36310,ZCTA5 36310,33882,2013
36311,ZCTA5 36311,42865,2013
36312,ZCTA5 36312,42108,2013
36313,ZCTA5 36313,32446,2013
36314,ZCTA5 36314,65521,2013
36316,ZCTA5 36316,49405,2013
36317,ZCTA5 36317,42125,2013
36318,ZCTA5 36318,44743,2013
36319,ZCTA5 36319,32153,2013
36320,ZCTA5 36320,36164,2013
36321,ZCTA5 36321,40288,2013
36322,ZCTA5 36322,43015,2013
36323,ZCTA5 36323,35658,2013
36330,ZCTA5 36330,50835,2013
36340,ZCTA5 36340,37227,2013
36343,ZCTA5 36343,31333,2013
36344,ZCTA5 36344,31867,2013
36345,ZCTA5 36345,53114,2013
36346,ZCTA5 36346,40938,2013
36350,ZCTA5 36350,43406,2013
36351,ZCTA5 36351,38359,2013
36352,ZCTA5 36352,48529,2013
36353,ZCTA5 36353,38009,2013
36360,ZCTA5 36360,41725,2013
36362,ZCTA5 36362,52620,2013
36370,ZCTA5 36370,44018,2013
36371,ZCTA5 36371,61576,2013
36373,ZCTA5 36373,40541,2013
36374,ZCTA5 36374,57875,2013
36375,ZCTA5 36375,43047,2013
36376,ZCTA5 36376,32019,2013
36401,ZCTA5 36401,22131,2013
36420,ZCTA5 36420,36213,2013
36421,ZCTA5 36421,40030,2013
36425,ZCTA5 36425,34792,2013
36426,ZCTA5 36426,31815,2013
36432,ZCTA5 36432,24239,2013
36435,ZCTA5 36435,21429,2013
36436,ZCTA5 36436,65402,2013
36439,ZCTA5 36439,40156,2013
36441,ZCTA5 36441,32653,2013
36442,ZCTA5 36442,29646,2013
36444,ZCTA5 36444,25341,2013
36445,ZCTA5 36445,31523,2013
36446,ZCTA5 36446,24643,2013
36451,ZCTA5 36451,29934,2013
36453,ZCTA5 36453,34083,2013
36454,ZCTA5 36454,NA,2013
36455,ZCTA5 36455,36471,2013
36456,ZCTA5 36456,34259,2013
36460,ZCTA5 36460,29352,2013
36467,ZCTA5 36467,36029,2013
36470,ZCTA5 36470,NA,2013
36471,ZCTA5 36471,19564,2013
36473,ZCTA5 36473,18333,2013
36474,ZCTA5 36474,33930,2013
36475,ZCTA5 36475,32625,2013
36476,ZCTA5 36476,15625,2013
36477,ZCTA5 36477,25586,2013
36480,ZCTA5 36480,32574,2013
36481,ZCTA5 36481,17404,2013
36482,ZCTA5 36482,8986,2013
36483,ZCTA5 36483,36957,2013
36502,ZCTA5 36502,29236,2013
36505,ZCTA5 36505,32344,2013
36507,ZCTA5 36507,39539,2013
36509,ZCTA5 36509,31449,2013
36511,ZCTA5 36511,28933,2013
36512,ZCTA5 36512,NA,2013
36513,ZCTA5 36513,44698,2013
36518,ZCTA5 36518,33783,2013
36521,ZCTA5 36521,48179,2013
36522,ZCTA5 36522,40290,2013
36523,ZCTA5 36523,47961,2013
36524,ZCTA5 36524,30777,2013
36525,ZCTA5 36525,48919,2013
36526,ZCTA5 36526,64613,2013
36527,ZCTA5 36527,75657,2013
36528,ZCTA5 36528,63542,2013
36529,ZCTA5 36529,83750,2013
36530,ZCTA5 36530,38363,2013
36532,ZCTA5 36532,57584,2013
36535,ZCTA5 36535,43039,2013
36538,ZCTA5 36538,16447,2013
36539,ZCTA5 36539,41146,2013
36540,ZCTA5 36540,42917,2013
36541,ZCTA5 36541,48531,2013
36542,ZCTA5 36542,47892,2013
36543,ZCTA5 36543,NA,2013
36544,ZCTA5 36544,38265,2013
36545,ZCTA5 36545,26903,2013
36548,ZCTA5 36548,71184,2013
36549,ZCTA5 36549,43598,2013
36550,ZCTA5 36550,38750,2013
36551,ZCTA5 36551,43537,2013
36553,ZCTA5 36553,37939,2013
36555,ZCTA5 36555,47071,2013
36556,ZCTA5 36556,43506,2013
36558,ZCTA5 36558,42500,2013
36559,ZCTA5 36559,130677,2013
36560,ZCTA5 36560,34342,2013
36561,ZCTA5 36561,62829,2013
36562,ZCTA5 36562,45673,2013
36564,ZCTA5 36564,NA,2013
36567,ZCTA5 36567,42285,2013
36568,ZCTA5 36568,NA,2013
36569,ZCTA5 36569,68750,2013
36571,ZCTA5 36571,51875,2013
36572,ZCTA5 36572,61652,2013
36574,ZCTA5 36574,43536,2013
36575,ZCTA5 36575,52738,2013
36576,ZCTA5 36576,59236,2013
36578,ZCTA5 36578,32065,2013
36579,ZCTA5 36579,75417,2013
36580,ZCTA5 36580,38024,2013
36581,ZCTA5 36581,50673,2013
36582,ZCTA5 36582,42956,2013
36583,ZCTA5 36583,27689,2013
36584,ZCTA5 36584,24250,2013
36585,ZCTA5 36585,48322,2013
36587,ZCTA5 36587,46480,2013
36590,ZCTA5 36590,NA,2013
36602,ZCTA5 36602,20227,2013
36603,ZCTA5 36603,22298,2013
36604,ZCTA5 36604,40037,2013
36605,ZCTA5 36605,27641,2013
36606,ZCTA5 36606,37447,2013
36607,ZCTA5 36607,30509,2013
36608,ZCTA5 36608,45438,2013
36609,ZCTA5 36609,40817,2013
36610,ZCTA5 36610,16611,2013
36611,ZCTA5 36611,30363,2013
36612,ZCTA5 36612,23750,2013
36613,ZCTA5 36613,41644,2013
36615,ZCTA5 36615,19390,2013
36616,ZCTA5 36616,NA,2013
36617,ZCTA5 36617,24146,2013
36618,ZCTA5 36618,47733,2013
36619,ZCTA5 36619,55962,2013
36688,ZCTA5 36688,NA,2013
36693,ZCTA5 36693,55560,2013
36695,ZCTA5 36695,67911,2013
36701,ZCTA5 36701,32136,2013
36703,ZCTA5 36703,19181,2013
36720,ZCTA5 36720,15093,2013
36722,ZCTA5 36722,25811,2013
36723,ZCTA5 36723,6422,2013
36726,ZCTA5 36726,24309,2013
36727,ZCTA5 36727,9083,2013
36728,ZCTA5 36728,15781,2013
36732,ZCTA5 36732,36649,2013
36736,ZCTA5 36736,28333,2013
36738,ZCTA5 36738,28519,2013
36740,ZCTA5 36740,27703,2013
36742,ZCTA5 36742,32156,2013
36744,ZCTA5 36744,28083,2013
36748,ZCTA5 36748,33822,2013
36749,ZCTA5 36749,33889,2013
36750,ZCTA5 36750,38165,2013
36751,ZCTA5 36751,13409,2013
36752,ZCTA5 36752,41907,2013
36753,ZCTA5 36753,18625,2013
36754,ZCTA5 36754,28500,2013
36756,ZCTA5 36756,30815,2013
36758,ZCTA5 36758,33869,2013
36759,ZCTA5 36759,26907,2013
36761,ZCTA5 36761,21250,2013
36763,ZCTA5 36763,58750,2013
36765,ZCTA5 36765,19167,2013
36766,ZCTA5 36766,NA,2013
36767,ZCTA5 36767,14683,2013
36768,ZCTA5 36768,25703,2013
36769,ZCTA5 36769,25388,2013
36773,ZCTA5 36773,23625,2013
36775,ZCTA5 36775,20956,2013
36776,ZCTA5 36776,25313,2013
36782,ZCTA5 36782,37243,2013
36783,ZCTA5 36783,38750,2013
36784,ZCTA5 36784,37575,2013
36785,ZCTA5 36785,36364,2013
36786,ZCTA5 36786,15625,2013
36790,ZCTA5 36790,63611,2013
36792,ZCTA5 36792,32574,2013
36793,ZCTA5 36793,34155,2013
36801,ZCTA5 36801,37451,2013
36804,ZCTA5 36804,44938,2013
36830,ZCTA5 36830,50693,2013
36832,ZCTA5 36832,21387,2013
36849,ZCTA5 36849,NA,2013
36850,ZCTA5 36850,31282,2013
36852,ZCTA5 36852,42411,2013
36853,ZCTA5 36853,45688,2013
36854,ZCTA5 36854,36465,2013
36855,ZCTA5 36855,39125,2013
36856,ZCTA5 36856,61215,2013
36858,ZCTA5 36858,71563,2013
36859,ZCTA5 36859,NA,2013
36860,ZCTA5 36860,22339,2013
36861,ZCTA5 36861,40417,2013
36862,ZCTA5 36862,30795,2013
36863,ZCTA5 36863,30786,2013
36865,ZCTA5 36865,16250,2013
36866,ZCTA5 36866,36836,2013
36867,ZCTA5 36867,37202,2013
36869,ZCTA5 36869,32202,2013
36870,ZCTA5 36870,60009,2013
36871,ZCTA5 36871,32321,2013
36874,ZCTA5 36874,49872,2013
36875,ZCTA5 36875,51490,2013
36877,ZCTA5 36877,46073,2013
36879,ZCTA5 36879,48194,2013
36901,ZCTA5 36901,21748,2013
36904,ZCTA5 36904,38116,2013
36907,ZCTA5 36907,26641,2013
36908,ZCTA5 36908,43542,2013
36910,ZCTA5 36910,NA,2013
36912,ZCTA5 36912,32629,2013
36913,ZCTA5 36913,21591,2013
36915,ZCTA5 36915,53295,2013
36916,ZCTA5 36916,41944,2013
36919,ZCTA5 36919,24942,2013
36921,ZCTA5 36921,28364,2013
36922,ZCTA5 36922,37000,2013
36925,ZCTA5 36925,20938,2013
99501,ZCTA5 99501,56136,2013
99502,ZCTA5 99502,89291,2013
99503,ZCTA5 99503,45217,2013
99504,ZCTA5 99504,75988,2013
99505,ZCTA5 99505,52143,2013
99506,ZCTA5 99506,60753,2013
99507,ZCTA5 99507,90160,2013
99508,ZCTA5 99508,56856,2013
99510,ZCTA5 99510,NA,2013
99513,ZCTA5 99513,NA,2013
99515,ZCTA5 99515,88540,2013
99516,ZCTA5 99516,142921,2013
99517,ZCTA5 99517,71738,2013
99518,ZCTA5 99518,76057,2013
99519,ZCTA5 99519,NA,2013
99540,ZCTA5 99540,72639,2013
99546,ZCTA5 99546,88750,2013
99547,ZCTA5 99547,60000,2013
99548,ZCTA5 99548,68125,2013
99549,ZCTA5 99549,54583,2013
99550,ZCTA5 99550,60833,2013
99551,ZCTA5 99551,50000,2013
99552,ZCTA5 99552,38333,2013
99553,ZCTA5 99553,38333,2013
99554,ZCTA5 99554,33056,2013
99555,ZCTA5 99555,51705,2013
99556,ZCTA5 99556,49563,2013
99557,ZCTA5 99557,58750,2013
99558,ZCTA5 99558,21875,2013
99559,ZCTA5 99559,71719,2013
99561,ZCTA5 99561,51563,2013
99563,ZCTA5 99563,40096,2013
99564,ZCTA5 99564,95625,2013
99565,ZCTA5 99565,123750,2013
99566,ZCTA5 99566,48750,2013
99567,ZCTA5 99567,94135,2013
99568,ZCTA5 99568,29722,2013
99569,ZCTA5 99569,21875,2013
99571,ZCTA5 99571,53500,2013
99572,ZCTA5 99572,60357,2013
99573,ZCTA5 99573,63676,2013
99574,ZCTA5 99574,94375,2013
99575,ZCTA5 99575,35000,2013
99576,ZCTA5 99576,67981,2013
99577,ZCTA5 99577,97462,2013
99578,ZCTA5 99578,38438,2013
99579,ZCTA5 99579,80417,2013
99580,ZCTA5 99580,31250,2013
99581,ZCTA5 99581,55000,2013
99583,ZCTA5 99583,43750,2013
99585,ZCTA5 99585,36667,2013
99586,ZCTA5 99586,29318,2013
99587,ZCTA5 99587,81949,2013
99588,ZCTA5 99588,56719,2013
99589,ZCTA5 99589,18750,2013
99590,ZCTA5 99590,23125,2013
99591,ZCTA5 99591,44792,2013
99602,ZCTA5 99602,35833,2013
99603,ZCTA5 99603,53797,2013
99604,ZCTA5 99604,34464,2013
99605,ZCTA5 99605,41250,2013
99606,ZCTA5 99606,50625,2013
99607,ZCTA5 99607,37143,2013
99609,ZCTA5 99609,42778,2013
99610,ZCTA5 99610,61625,2013
99611,ZCTA5 99611,70320,2013
99612,ZCTA5 99612,62917,2013
99613,ZCTA5 99613,81250,2013
99614,ZCTA5 99614,35375,2013
99615,ZCTA5 99615,69955,2013
99620,ZCTA5 99620,37333,2013
99621,ZCTA5 99621,43125,2013
99622,ZCTA5 99622,39167,2013
99624,ZCTA5 99624,45750,2013
99625,ZCTA5 99625,37500,2013
99626,ZCTA5 99626,28625,2013
99627,ZCTA5 99627,64750,2013
99628,ZCTA5 99628,34038,2013
99630,ZCTA5 99630,36250,2013
99631,ZCTA5 99631,89808,2013
99632,ZCTA5 99632,48036,2013
99633,ZCTA5 99633,79250,2013
99634,ZCTA5 99634,31875,2013
99636,ZCTA5 99636,42083,2013
99637,ZCTA5 99637,64306,2013
99638,ZCTA5 99638,24375,2013
99639,ZCTA5 99639,44091,2013
99640,ZCTA5 99640,24250,2013
99641,ZCTA5 99641,41750,2013
99643,ZCTA5 99643,41000,2013
99644,ZCTA5 99644,37857,2013
99645,ZCTA5 99645,77242,2013
99647,ZCTA5 99647,44375,2013
