GEOID,NAME,B25064_001,year
65625,ZCTA5 65625,580,2014
65626,ZCTA5 65626,327,2014
65627,ZCTA5 65627,NA,2014
65629,ZCTA5 65629,650,2014
65630,ZCTA5 65630,NA,2014
65631,ZCTA5 65631,861,2014
65632,ZCTA5 65632,561,2014
65633,ZCTA5 65633,456,2014
65634,ZCTA5 65634,552,2014
65635,ZCTA5 65635,620,2014
65637,ZCTA5 65637,507,2014
65638,ZCTA5 65638,436,2014
65640,ZCTA5 65640,NA,2014
65641,ZCTA5 65641,627,2014
65644,ZCTA5 65644,614,2014
65646,ZCTA5 65646,466,2014
65647,ZCTA5 65647,592,2014
65648,ZCTA5 65648,574,2014
65649,ZCTA5 65649,694,2014
65650,ZCTA5 65650,633,2014
65652,ZCTA5 65652,658,2014
65653,ZCTA5 65653,632,2014
65654,ZCTA5 65654,325,2014
65655,ZCTA5 65655,491,2014
65656,ZCTA5 65656,768,2014
65657,ZCTA5 65657,NA,2014
65658,ZCTA5 65658,487,2014
65660,ZCTA5 65660,NA,2014
65661,ZCTA5 65661,526,2014
65662,ZCTA5 65662,530,2014
65663,ZCTA5 65663,392,2014
65664,ZCTA5 65664,566,2014
65667,ZCTA5 65667,613,2014
65668,ZCTA5 65668,524,2014
65669,ZCTA5 65669,606,2014
65672,ZCTA5 65672,645,2014
65674,ZCTA5 65674,560,2014
65676,ZCTA5 65676,370,2014
65679,ZCTA5 65679,571,2014
65680,ZCTA5 65680,837,2014
65681,ZCTA5 65681,756,2014
65682,ZCTA5 65682,613,2014
65685,ZCTA5 65685,454,2014
65686,ZCTA5 65686,741,2014
65689,ZCTA5 65689,437,2014
65690,ZCTA5 65690,NA,2014
65692,ZCTA5 65692,616,2014
65702,ZCTA5 65702,NA,2014
65704,ZCTA5 65704,446,2014
65705,ZCTA5 65705,603,2014
65706,ZCTA5 65706,591,2014
65707,ZCTA5 65707,560,2014
65708,ZCTA5 65708,594,2014
65710,ZCTA5 65710,448,2014
65711,ZCTA5 65711,538,2014
65712,ZCTA5 65712,659,2014
65713,ZCTA5 65713,495,2014
65714,ZCTA5 65714,818,2014
65715,ZCTA5 65715,NA,2014
65717,ZCTA5 65717,547,2014
65720,ZCTA5 65720,NA,2014
65721,ZCTA5 65721,727,2014
65722,ZCTA5 65722,496,2014
65723,ZCTA5 65723,580,2014
65724,ZCTA5 65724,733,2014
65725,ZCTA5 65725,462,2014
65727,ZCTA5 65727,NA,2014
65728,ZCTA5 65728,NA,2014
65729,ZCTA5 65729,NA,2014
65730,ZCTA5 65730,NA,2014
65731,ZCTA5 65731,NA,2014
65732,ZCTA5 65732,675,2014
65733,ZCTA5 65733,625,2014
65734,ZCTA5 65734,469,2014
65735,ZCTA5 65735,NA,2014
65737,ZCTA5 65737,734,2014
65738,ZCTA5 65738,801,2014
65739,ZCTA5 65739,914,2014
65740,ZCTA5 65740,642,2014
65742,ZCTA5 65742,765,2014
65744,ZCTA5 65744,NA,2014
65745,ZCTA5 65745,568,2014
65746,ZCTA5 65746,483,2014
65747,ZCTA5 65747,540,2014
65752,ZCTA5 65752,NA,2014
65753,ZCTA5 65753,677,2014
65754,ZCTA5 65754,NA,2014
65755,ZCTA5 65755,479,2014
65756,ZCTA5 65756,519,2014
65757,ZCTA5 65757,731,2014
65759,ZCTA5 65759,630,2014
65760,ZCTA5 65760,NA,2014
65761,ZCTA5 65761,546,2014
65762,ZCTA5 65762,529,2014
65764,ZCTA5 65764,NA,2014
65766,ZCTA5 65766,NA,2014
65767,ZCTA5 65767,517,2014
65768,ZCTA5 65768,NA,2014
65769,ZCTA5 65769,723,2014
65770,ZCTA5 65770,593,2014
65771,ZCTA5 65771,489,2014
65772,ZCTA5 65772,572,2014
65773,ZCTA5 65773,513,2014
65774,ZCTA5 65774,514,2014
65775,ZCTA5 65775,572,2014
65777,ZCTA5 65777,NA,2014
65778,ZCTA5 65778,613,2014
65779,ZCTA5 65779,448,2014
65781,ZCTA5 65781,736,2014
65783,ZCTA5 65783,NA,2014
65784,ZCTA5 65784,NA,2014
65785,ZCTA5 65785,618,2014
65786,ZCTA5 65786,521,2014
65787,ZCTA5 65787,857,2014
65788,ZCTA5 65788,NA,2014
65789,ZCTA5 65789,566,2014
65790,ZCTA5 65790,NA,2014
65791,ZCTA5 65791,531,2014
65793,ZCTA5 65793,489,2014
65802,ZCTA5 65802,649,2014
65803,ZCTA5 65803,654,2014
65804,ZCTA5 65804,699,2014
65806,ZCTA5 65806,541,2014
65807,ZCTA5 65807,734,2014
65809,ZCTA5 65809,776,2014
65810,ZCTA5 65810,825,2014
59001,ZCTA5 59001,661,2014
59002,ZCTA5 59002,1025,2014
59003,ZCTA5 59003,436,2014
59006,ZCTA5 59006,657,2014
59007,ZCTA5 59007,558,2014
59008,ZCTA5 59008,675,2014
59010,ZCTA5 59010,NA,2014
59011,ZCTA5 59011,647,2014
59012,ZCTA5 59012,929,2014
59013,ZCTA5 59013,NA,2014
59014,ZCTA5 59014,637,2014
59015,ZCTA5 59015,605,2014
59016,ZCTA5 59016,800,2014
59018,ZCTA5 59018,892,2014
59019,ZCTA5 59019,688,2014
59020,ZCTA5 59020,NA,2014
59022,ZCTA5 59022,518,2014
59024,ZCTA5 59024,596,2014
59025,ZCTA5 59025,NA,2014
59026,ZCTA5 59026,NA,2014
59027,ZCTA5 59027,888,2014
59028,ZCTA5 59028,750,2014
59029,ZCTA5 59029,639,2014
59030,ZCTA5 59030,583,2014
59031,ZCTA5 59031,NA,2014
59032,ZCTA5 59032,694,2014
59033,ZCTA5 59033,NA,2014
59034,ZCTA5 59034,748,2014
59035,ZCTA5 59035,NA,2014
59036,ZCTA5 59036,535,2014
59037,ZCTA5 59037,909,2014
59038,ZCTA5 59038,525,2014
59039,ZCTA5 59039,NA,2014
59041,ZCTA5 59041,746,2014
59043,ZCTA5 59043,512,2014
59044,ZCTA5 59044,643,2014
59046,ZCTA5 59046,706,2014
59047,ZCTA5 59047,660,2014
59050,ZCTA5 59050,568,2014
59052,ZCTA5 59052,650,2014
59053,ZCTA5 59053,575,2014
59054,ZCTA5 59054,NA,2014
59055,ZCTA5 59055,NA,2014
59057,ZCTA5 59057,550,2014
59058,ZCTA5 59058,NA,2014
59059,ZCTA5 59059,525,2014
59061,ZCTA5 59061,466,2014
59062,ZCTA5 59062,NA,2014
59063,ZCTA5 59063,675,2014
59064,ZCTA5 59064,NA,2014
59065,ZCTA5 59065,NA,2014
59066,ZCTA5 59066,452,2014
59067,ZCTA5 59067,525,2014
59068,ZCTA5 59068,846,2014
59069,ZCTA5 59069,812,2014
59070,ZCTA5 59070,1031,2014
59071,ZCTA5 59071,NA,2014
59072,ZCTA5 59072,559,2014
59074,ZCTA5 59074,815,2014
59075,ZCTA5 59075,NA,2014
59076,ZCTA5 59076,NA,2014
59077,ZCTA5 59077,NA,2014
59078,ZCTA5 59078,NA,2014
59079,ZCTA5 59079,894,2014
59081,ZCTA5 59081,NA,2014
59082,ZCTA5 59082,NA,2014
59085,ZCTA5 59085,NA,2014
59086,ZCTA5 59086,725,2014
59087,ZCTA5 59087,770,2014
59088,ZCTA5 59088,487,2014
59089,ZCTA5 59089,413,2014
59101,ZCTA5 59101,655,2014
59102,ZCTA5 59102,835,2014
59105,ZCTA5 59105,756,2014
59106,ZCTA5 59106,815,2014
59201,ZCTA5 59201,432,2014
59211,ZCTA5 59211,NA,2014
59212,ZCTA5 59212,700,2014
59213,ZCTA5 59213,265,2014
59214,ZCTA5 59214,NA,2014
59215,ZCTA5 59215,486,2014
59217,ZCTA5 59217,NA,2014
59218,ZCTA5 59218,683,2014
59219,ZCTA5 59219,NA,2014
59221,ZCTA5 59221,532,2014
59222,ZCTA5 59222,439,2014
59223,ZCTA5 59223,NA,2014
59225,ZCTA5 59225,392,2014
59226,ZCTA5 59226,735,2014
59230,ZCTA5 59230,503,2014
59231,ZCTA5 59231,604,2014
59240,ZCTA5 59240,NA,2014
59241,ZCTA5 59241,554,2014
59242,ZCTA5 59242,NA,2014
59243,ZCTA5 59243,990,2014
59244,ZCTA5 59244,NA,2014
59247,ZCTA5 59247,539,2014
59248,ZCTA5 59248,506,2014
59250,ZCTA5 59250,NA,2014
59252,ZCTA5 59252,NA,2014
59253,ZCTA5 59253,NA,2014
59254,ZCTA5 59254,630,2014
59255,ZCTA5 59255,304,2014
59256,ZCTA5 59256,NA,2014
59257,ZCTA5 59257,NA,2014
59258,ZCTA5 59258,NA,2014
59259,ZCTA5 59259,440,2014
59260,ZCTA5 59260,NA,2014
59261,ZCTA5 59261,458,2014
59262,ZCTA5 59262,483,2014
59263,ZCTA5 59263,770,2014
59270,ZCTA5 59270,737,2014
59274,ZCTA5 59274,NA,2014
59275,ZCTA5 59275,525,2014
59276,ZCTA5 59276,NA,2014
59301,ZCTA5 59301,590,2014
59311,ZCTA5 59311,NA,2014
59312,ZCTA5 59312,NA,2014
59313,ZCTA5 59313,563,2014
59314,ZCTA5 59314,NA,2014
59315,ZCTA5 59315,NA,2014
59317,ZCTA5 59317,573,2014
59318,ZCTA5 59318,NA,2014
59322,ZCTA5 59322,NA,2014
59323,ZCTA5 59323,618,2014
59324,ZCTA5 59324,466,2014
59326,ZCTA5 59326,NA,2014
59327,ZCTA5 59327,541,2014
59330,ZCTA5 59330,506,2014
59332,ZCTA5 59332,NA,2014
59333,ZCTA5 59333,NA,2014
59336,ZCTA5 59336,588,2014
59337,ZCTA5 59337,482,2014
59338,ZCTA5 59338,NA,2014
59339,ZCTA5 59339,NA,2014
59343,ZCTA5 59343,NA,2014
59344,ZCTA5 59344,480,2014
59347,ZCTA5 59347,525,2014
59349,ZCTA5 59349,491,2014
59351,ZCTA5 59351,NA,2014
59353,ZCTA5 59353,547,2014
59354,ZCTA5 59354,NA,2014
59401,ZCTA5 59401,555,2014
59404,ZCTA5 59404,671,2014
59405,ZCTA5 59405,638,2014
59410,ZCTA5 59410,617,2014
59411,ZCTA5 59411,261,2014
59412,ZCTA5 59412,553,2014
59414,ZCTA5 59414,508,2014
59416,ZCTA5 59416,525,2014
59417,ZCTA5 59417,392,2014
59418,ZCTA5 59418,NA,2014
59419,ZCTA5 59419,425,2014
59420,ZCTA5 59420,NA,2014
59421,ZCTA5 59421,692,2014
59422,ZCTA5 59422,475,2014
59424,ZCTA5 59424,NA,2014
59425,ZCTA5 59425,588,2014
59427,ZCTA5 59427,587,2014
59430,ZCTA5 59430,611,2014
59432,ZCTA5 59432,NA,2014
59433,ZCTA5 59433,513,2014
59434,ZCTA5 59434,538,2014
59436,ZCTA5 59436,618,2014
59440,ZCTA5 59440,NA,2014
59441,ZCTA5 59441,NA,2014
59442,ZCTA5 59442,593,2014
59443,ZCTA5 59443,NA,2014
59444,ZCTA5 59444,653,2014
59446,ZCTA5 59446,388,2014
59447,ZCTA5 59447,496,2014
59448,ZCTA5 59448,445,2014
59450,ZCTA5 59450,544,2014
59451,ZCTA5 59451,NA,2014
59452,ZCTA5 59452,614,2014
59453,ZCTA5 59453,NA,2014
59454,ZCTA5 59454,883,2014
59456,ZCTA5 59456,NA,2014
59457,ZCTA5 59457,672,2014
59460,ZCTA5 59460,NA,2014
59461,ZCTA5 59461,NA,2014
59462,ZCTA5 59462,NA,2014
59463,ZCTA5 59463,NA,2014
59464,ZCTA5 59464,592,2014
59465,ZCTA5 59465,NA,2014
59466,ZCTA5 59466,NA,2014
59467,ZCTA5 59467,NA,2014
59468,ZCTA5 59468,813,2014
59469,ZCTA5 59469,NA,2014
59471,ZCTA5 59471,600,2014
59472,ZCTA5 59472,824,2014
59474,ZCTA5 59474,538,2014
59477,ZCTA5 59477,455,2014
59479,ZCTA5 59479,454,2014
59480,ZCTA5 59480,850,2014
59482,ZCTA5 59482,850,2014
59483,ZCTA5 59483,NA,2014
59484,ZCTA5 59484,692,2014
59485,ZCTA5 59485,NA,2014
59486,ZCTA5 59486,614,2014
59487,ZCTA5 59487,575,2014
59489,ZCTA5 59489,550,2014
59501,ZCTA5 59501,558,2014
59520,ZCTA5 59520,456,2014
59521,ZCTA5 59521,302,2014
59522,ZCTA5 59522,501,2014
59523,ZCTA5 59523,508,2014
59524,ZCTA5 59524,579,2014
59525,ZCTA5 59525,NA,2014
59526,ZCTA5 59526,498,2014
59527,ZCTA5 59527,335,2014
59528,ZCTA5 59528,NA,2014
59529,ZCTA5 59529,NA,2014
59530,ZCTA5 59530,NA,2014
59531,ZCTA5 59531,NA,2014
59532,ZCTA5 59532,NA,2014
59535,ZCTA5 59535,NA,2014
59537,ZCTA5 59537,NA,2014
59538,ZCTA5 59538,496,2014
59540,ZCTA5 59540,525,2014
59542,ZCTA5 59542,NA,2014
59544,ZCTA5 59544,325,2014
59545,ZCTA5 59545,NA,2014
59546,ZCTA5 59546,NA,2014
59547,ZCTA5 59547,NA,2014
59601,ZCTA5 59601,720,2014
59602,ZCTA5 59602,925,2014
59631,ZCTA5 59631,539,2014
59632,ZCTA5 59632,663,2014
59633,ZCTA5 59633,NA,2014
59634,ZCTA5 59634,875,2014
59635,ZCTA5 59635,782,2014
59636,ZCTA5 59636,NA,2014
59638,ZCTA5 59638,738,2014
59639,ZCTA5 59639,679,2014
59640,ZCTA5 59640,NA,2014
59642,ZCTA5 59642,NA,2014
59643,ZCTA5 59643,542,2014
59644,ZCTA5 59644,653,2014
59645,ZCTA5 59645,643,2014
59647,ZCTA5 59647,NA,2014
59648,ZCTA5 59648,700,2014
59701,ZCTA5 59701,594,2014
59703,ZCTA5 59703,NA,2014
59710,ZCTA5 59710,504,2014
59711,ZCTA5 59711,511,2014
59713,ZCTA5 59713,NA,2014
59714,ZCTA5 59714,874,2014
59715,ZCTA5 59715,767,2014
59716,ZCTA5 59716,1012,2014
59718,ZCTA5 59718,972,2014
59720,ZCTA5 59720,NA,2014
59721,ZCTA5 59721,775,2014
59722,ZCTA5 59722,496,2014
59724,ZCTA5 59724,NA,2014
59725,ZCTA5 59725,574,2014
59727,ZCTA5 59727,825,2014
59728,ZCTA5 59728,613,2014
59729,ZCTA5 59729,778,2014
59730,ZCTA5 59730,781,2014
59731,ZCTA5 59731,475,2014
59732,ZCTA5 59732,1063,2014
59733,ZCTA5 59733,567,2014
59735,ZCTA5 59735,NA,2014
59736,ZCTA5 59736,620,2014
59739,ZCTA5 59739,369,2014
59740,ZCTA5 59740,NA,2014
59741,ZCTA5 59741,888,2014
59743,ZCTA5 59743,NA,2014
59745,ZCTA5 59745,NA,2014
59746,ZCTA5 59746,NA,2014
59747,ZCTA5 59747,NA,2014
59748,ZCTA5 59748,NA,2014
59749,ZCTA5 59749,700,2014
59750,ZCTA5 59750,NA,2014
59751,ZCTA5 59751,500,2014
59752,ZCTA5 59752,733,2014
59754,ZCTA5 59754,663,2014
59755,ZCTA5 59755,600,2014
59756,ZCTA5 59756,NA,2014
59758,ZCTA5 59758,597,2014
59759,ZCTA5 59759,656,2014
59760,ZCTA5 59760,700,2014
59761,ZCTA5 59761,430,2014
59762,ZCTA5 59762,NA,2014
59801,ZCTA5 59801,748,2014
59802,ZCTA5 59802,732,2014
59803,ZCTA5 59803,779,2014
59804,ZCTA5 59804,856,2014
59808,ZCTA5 59808,839,2014
59820,ZCTA5 59820,912,2014
59821,ZCTA5 59821,465,2014
59823,ZCTA5 59823,929,2014
59824,ZCTA5 59824,557,2014
59825,ZCTA5 59825,808,2014
59826,ZCTA5 59826,519,2014
59827,ZCTA5 59827,606,2014
59828,ZCTA5 59828,614,2014
59829,ZCTA5 59829,540,2014
59830,ZCTA5 59830,NA,2014
59831,ZCTA5 59831,482,2014
59832,ZCTA5 59832,511,2014
59833,ZCTA5 59833,930,2014
59834,ZCTA5 59834,740,2014
59837,ZCTA5 59837,482,2014
59840,ZCTA5 59840,707,2014
59841,ZCTA5 59841,604,2014
59842,ZCTA5 59842,NA,2014
59843,ZCTA5 59843,569,2014
59844,ZCTA5 59844,783,2014
59845,ZCTA5 59845,473,2014
59846,ZCTA5 59846,NA,2014
59847,ZCTA5 59847,683,2014
59848,ZCTA5 59848,NA,2014
59851,ZCTA5 59851,NA,2014
59853,ZCTA5 59853,617,2014
59854,ZCTA5 59854,700,2014
59855,ZCTA5 59855,571,2014
59856,ZCTA5 59856,538,2014
59858,ZCTA5 59858,610,2014
59859,ZCTA5 59859,665,2014
59860,ZCTA5 59860,643,2014
59863,ZCTA5 59863,NA,2014
59864,ZCTA5 59864,639,2014
59865,ZCTA5 59865,629,2014
59866,ZCTA5 59866,588,2014
59867,ZCTA5 59867,NA,2014
59868,ZCTA5 59868,678,2014
59870,ZCTA5 59870,724,2014
59871,ZCTA5 59871,NA,2014
59872,ZCTA5 59872,511,2014
59873,ZCTA5 59873,779,2014
59874,ZCTA5 59874,614,2014
59875,ZCTA5 59875,690,2014
59901,ZCTA5 59901,749,2014
59910,ZCTA5 59910,NA,2014
59911,ZCTA5 59911,683,2014
59912,ZCTA5 59912,816,2014
59913,ZCTA5 59913,566,2014
59914,ZCTA5 59914,650,2014
59915,ZCTA5 59915,670,2014
59916,ZCTA5 59916,NA,2014
59917,ZCTA5 59917,698,2014
59918,ZCTA5 59918,915,2014
59919,ZCTA5 59919,762,2014
59920,ZCTA5 59920,673,2014
59922,ZCTA5 59922,1000,2014
59923,ZCTA5 59923,539,2014
59925,ZCTA5 59925,869,2014
59926,ZCTA5 59926,556,2014
59927,ZCTA5 59927,775,2014
59928,ZCTA5 59928,NA,2014
59929,ZCTA5 59929,NA,2014
59930,ZCTA5 59930,668,2014
59931,ZCTA5 59931,638,2014
59932,ZCTA5 59932,956,2014
59933,ZCTA5 59933,NA,2014
59934,ZCTA5 59934,487,2014
59935,ZCTA5 59935,574,2014
59936,ZCTA5 59936,811,2014
59937,ZCTA5 59937,756,2014
68001,ZCTA5 68001,NA,2014
68002,ZCTA5 68002,814,2014
68003,ZCTA5 68003,778,2014
68004,ZCTA5 68004,542,2014
68005,ZCTA5 68005,812,2014
68007,ZCTA5 68007,793,2014
68008,ZCTA5 68008,691,2014
68010,ZCTA5 68010,NA,2014
68014,ZCTA5 68014,417,2014
68015,ZCTA5 68015,696,2014
68016,ZCTA5 68016,1141,2014
68017,ZCTA5 68017,745,2014
68018,ZCTA5 68018,475,2014
68019,ZCTA5 68019,807,2014
68020,ZCTA5 68020,453,2014
68022,ZCTA5 68022,866,2014
68023,ZCTA5 68023,592,2014
68025,ZCTA5 68025,702,2014
68028,ZCTA5 68028,863,2014
68029,ZCTA5 68029,727,2014
68030,ZCTA5 68030,723,2014
68031,ZCTA5 68031,600,2014
68033,ZCTA5 68033,NA,2014
68034,ZCTA5 68034,1353,2014
68036,ZCTA5 68036,719,2014
68037,ZCTA5 68037,758,2014
68038,ZCTA5 68038,528,2014
68039,ZCTA5 68039,439,2014
68040,ZCTA5 68040,NA,2014
68041,ZCTA5 68041,686,2014
68042,ZCTA5 68042,850,2014
68044,ZCTA5 68044,755,2014
68045,ZCTA5 68045,564,2014
68046,ZCTA5 68046,779,2014
68047,ZCTA5 68047,568,2014
68048,ZCTA5 68048,745,2014
68050,ZCTA5 68050,363,2014
68055,ZCTA5 68055,738,2014
68057,ZCTA5 68057,543,2014
68058,ZCTA5 68058,NA,2014
68059,ZCTA5 68059,423,2014
68061,ZCTA5 68061,729,2014
68062,ZCTA5 68062,291,2014
68063,ZCTA5 68063,558,2014
68064,ZCTA5 68064,800,2014
68065,ZCTA5 68065,734,2014
68066,ZCTA5 68066,548,2014
68067,ZCTA5 68067,488,2014
68068,ZCTA5 68068,NA,2014
68069,ZCTA5 68069,1206,2014
68070,ZCTA5 68070,1021,2014
68071,ZCTA5 68071,507,2014
68072,ZCTA5 68072,NA,2014
68073,ZCTA5 68073,1025,2014
68102,ZCTA5 68102,815,2014
68104,ZCTA5 68104,776,2014
68105,ZCTA5 68105,649,2014
68106,ZCTA5 68106,802,2014
68107,ZCTA5 68107,753,2014
68108,ZCTA5 68108,749,2014
68110,ZCTA5 68110,766,2014
68111,ZCTA5 68111,785,2014
68112,ZCTA5 68112,849,2014
68113,ZCTA5 68113,1035,2014
68114,ZCTA5 68114,854,2014
68116,ZCTA5 68116,1004,2014
68117,ZCTA5 68117,937,2014
68118,ZCTA5 68118,1049,2014
68122,ZCTA5 68122,908,2014
68123,ZCTA5 68123,984,2014
68124,ZCTA5 68124,956,2014
68127,ZCTA5 68127,747,2014
68128,ZCTA5 68128,870,2014
68130,ZCTA5 68130,1202,2014
68131,ZCTA5 68131,633,2014
68132,ZCTA5 68132,717,2014
68133,ZCTA5 68133,950,2014
68134,ZCTA5 68134,754,2014
68135,ZCTA5 68135,1261,2014
68136,ZCTA5 68136,1146,2014
68137,ZCTA5 68137,957,2014
68138,ZCTA5 68138,716,2014
68142,ZCTA5 68142,950,2014
68144,ZCTA5 68144,801,2014
68147,ZCTA5 68147,841,2014
68152,ZCTA5 68152,807,2014
68154,ZCTA5 68154,817,2014
68157,ZCTA5 68157,847,2014
68164,ZCTA5 68164,944,2014
68178,ZCTA5 68178,NA,2014
68301,ZCTA5 68301,718,2014
68303,ZCTA5 68303,NA,2014
68304,ZCTA5 68304,946,2014
68305,ZCTA5 68305,573,2014
68307,ZCTA5 68307,481,2014
68309,ZCTA5 68309,730,2014
68310,ZCTA5 68310,620,2014
68313,ZCTA5 68313,609,2014
68314,ZCTA5 68314,1104,2014
68315,ZCTA5 68315,NA,2014
68316,ZCTA5 68316,725,2014
68317,ZCTA5 68317,979,2014
68318,ZCTA5 68318,575,2014
68319,ZCTA5 68319,708,2014
68320,ZCTA5 68320,525,2014
68321,ZCTA5 68321,NA,2014
68322,ZCTA5 68322,531,2014
68323,ZCTA5 68323,536,2014
68324,ZCTA5 68324,NA,2014
68325,ZCTA5 68325,663,2014
68326,ZCTA5 68326,NA,2014
68327,ZCTA5 68327,425,2014
68328,ZCTA5 68328,729,2014
68329,ZCTA5 68329,565,2014
68331,ZCTA5 68331,643,2014
68332,ZCTA5 68332,NA,2014
68333,ZCTA5 68333,690,2014
68335,ZCTA5 68335,346,2014
68336,ZCTA5 68336,NA,2014
68337,ZCTA5 68337,508,2014
68338,ZCTA5 68338,433,2014
68339,ZCTA5 68339,794,2014
68340,ZCTA5 68340,367,2014
68341,ZCTA5 68341,600,2014
68342,ZCTA5 68342,425,2014
68343,ZCTA5 68343,750,2014
68344,ZCTA5 68344,1042,2014
68345,ZCTA5 68345,779,2014
68346,ZCTA5 68346,746,2014
68347,ZCTA5 68347,1094,2014
68348,ZCTA5 68348,771,2014
68349,ZCTA5 68349,713,2014
68350,ZCTA5 68350,NA,2014
68351,ZCTA5 68351,620,2014
68352,ZCTA5 68352,458,2014
68354,ZCTA5 68354,494,2014
68355,ZCTA5 68355,481,2014
68357,ZCTA5 68357,1063,2014
68358,ZCTA5 68358,694,2014
68359,ZCTA5 68359,488,2014
68360,ZCTA5 68360,673,2014
68361,ZCTA5 68361,572,2014
68362,ZCTA5 68362,NA,2014
68364,ZCTA5 68364,580,2014
68365,ZCTA5 68365,NA,2014
68366,ZCTA5 68366,963,2014
68367,ZCTA5 68367,625,2014
68368,ZCTA5 68368,814,2014
68370,ZCTA5 68370,501,2014
68371,ZCTA5 68371,671,2014
68372,ZCTA5 68372,824,2014
68375,ZCTA5 68375,NA,2014
68376,ZCTA5 68376,513,2014
68377,ZCTA5 68377,993,2014
68378,ZCTA5 68378,661,2014
68379,ZCTA5 68379,NA,2014
68380,ZCTA5 68380,NA,2014
68381,ZCTA5 68381,NA,2014
68382,ZCTA5 68382,NA,2014
68401,ZCTA5 68401,598,2014
68402,ZCTA5 68402,1000,2014
68403,ZCTA5 68403,665,2014
68404,ZCTA5 68404,740,2014
68405,ZCTA5 68405,591,2014
68406,ZCTA5 68406,494,2014
68407,ZCTA5 68407,493,2014
68409,ZCTA5 68409,992,2014
68410,ZCTA5 68410,644,2014
68413,ZCTA5 68413,681,2014
68414,ZCTA5 68414,550,2014
68415,ZCTA5 68415,492,2014
68416,ZCTA5 68416,578,2014
68417,ZCTA5 68417,NA,2014
68418,ZCTA5 68418,920,2014
68419,ZCTA5 68419,679,2014
68420,ZCTA5 68420,399,2014
68421,ZCTA5 68421,485,2014
68422,ZCTA5 68422,730,2014
68423,ZCTA5 68423,594,2014
68424,ZCTA5 68424,605,2014
68428,ZCTA5 68428,NA,2014
68430,ZCTA5 68430,1031,2014
68431,ZCTA5 68431,NA,2014
68433,ZCTA5 68433,519,2014
68434,ZCTA5 68434,661,2014
68436,ZCTA5 68436,742,2014
68437,ZCTA5 68437,571,2014
68438,ZCTA5 68438,690,2014
68439,ZCTA5 68439,635,2014
68440,ZCTA5 68440,392,2014
68441,ZCTA5 68441,NA,2014
68442,ZCTA5 68442,660,2014
68443,ZCTA5 68443,609,2014
68444,ZCTA5 68444,575,2014
68445,ZCTA5 68445,600,2014
68446,ZCTA5 68446,681,2014
68447,ZCTA5 68447,458,2014
68448,ZCTA5 68448,608,2014
68450,ZCTA5 68450,564,2014
68452,ZCTA5 68452,NA,2014
68453,ZCTA5 68453,840,2014
68454,ZCTA5 68454,675,2014
68455,ZCTA5 68455,713,2014
68456,ZCTA5 68456,745,2014
68457,ZCTA5 68457,623,2014
68458,ZCTA5 68458,533,2014
68460,ZCTA5 68460,617,2014
68461,ZCTA5 68461,NA,2014
68462,ZCTA5 68462,640,2014
68463,ZCTA5 68463,674,2014
68464,ZCTA5 68464,564,2014
68465,ZCTA5 68465,608,2014
68466,ZCTA5 68466,546,2014
68467,ZCTA5 68467,614,2014
68502,ZCTA5 68502,580,2014
68503,ZCTA5 68503,675,2014
68504,ZCTA5 68504,728,2014
68505,ZCTA5 68505,784,2014
68506,ZCTA5 68506,834,2014
68507,ZCTA5 68507,676,2014
68508,ZCTA5 68508,495,2014
68510,ZCTA5 68510,610,2014
68512,ZCTA5 68512,879,2014
68514,ZCTA5 68514,NA,2014
68516,ZCTA5 68516,826,2014
68517,ZCTA5 68517,NA,2014
68520,ZCTA5 68520,980,2014
68521,ZCTA5 68521,812,2014
68522,ZCTA5 68522,837,2014
68523,ZCTA5 68523,NA,2014
68524,ZCTA5 68524,799,2014
68526,ZCTA5 68526,1184,2014
68527,ZCTA5 68527,NA,2014
68528,ZCTA5 68528,922,2014
68531,ZCTA5 68531,NA,2014
68532,ZCTA5 68532,NA,2014
68601,ZCTA5 68601,654,2014
68620,ZCTA5 68620,596,2014
68621,ZCTA5 68621,658,2014
68622,ZCTA5 68622,575,2014
68623,ZCTA5 68623,540,2014
68624,ZCTA5 68624,764,2014
68626,ZCTA5 68626,648,2014
68627,ZCTA5 68627,521,2014
68628,ZCTA5 68628,499,2014
68629,ZCTA5 68629,456,2014
68631,ZCTA5 68631,636,2014
68632,ZCTA5 68632,585,2014
68633,ZCTA5 68633,533,2014
68634,ZCTA5 68634,781,2014
68635,ZCTA5 68635,769,2014
68636,ZCTA5 68636,625,2014
68637,ZCTA5 68637,550,2014
68638,ZCTA5 68638,544,2014
68640,ZCTA5 68640,417,2014
68641,ZCTA5 68641,491,2014
68642,ZCTA5 68642,584,2014
68643,ZCTA5 68643,508,2014
68644,ZCTA5 68644,561,2014
68647,ZCTA5 68647,588,2014
68648,ZCTA5 68648,525,2014
68649,ZCTA5 68649,711,2014
68651,ZCTA5 68651,567,2014
68652,ZCTA5 68652,490,2014
68653,ZCTA5 68653,547,2014
68654,ZCTA5 68654,606,2014
68655,ZCTA5 68655,NA,2014
68658,ZCTA5 68658,600,2014
68659,ZCTA5 68659,NA,2014
68660,ZCTA5 68660,499,2014
68661,ZCTA5 68661,635,2014
68662,ZCTA5 68662,636,2014
68663,ZCTA5 68663,668,2014
68664,ZCTA5 68664,467,2014
68665,ZCTA5 68665,497,2014
68666,ZCTA5 68666,575,2014
68667,ZCTA5 68667,NA,2014
68669,ZCTA5 68669,542,2014
